Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_05_23_0853_3C656F__A333_D-AIKO,Trent 772,221530.76,211067.72,71750.76,61287.720270460486,12.308774809977827,9.58090657587591,20.0,2528.0,36208.0,0,1544.0,0.0,124.0
2022_05_23_1236_3C6565__A333_D-AIKE,Trent 772,183732.6,176444.65,33952.6,26664.650394266057,18.062316644830165,13.267439026732445,20.0,1672.0,15136.0,0,1968.0,0.0,160.0
2022_05_23_1407_39644E__A332_F-GZCO,Trent 772,183695.24,173460.03,39495.24,29260.032453736276,5.3820480429528255,4.347242915496188,20.0,1988.0,17752.0,0,1516.0,0.0,164.0
2022_05_23_1602_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,173844.55,127369.38,16844.547222948593,0.7089063548183184,-0.0569267600149263,84.0,2224.0,36280.0,0,1424.0,0.0,136.0
2022_05_23_1856_3C6565__A333_D-AIKE,Trent 772,162034.77,158447.65,12254.77,8667.64810499822,60.30944225799523,40.73966808856692,16.0,1484.0,2096.0,0,2184.0,0.0,208.0
2022_05_23_2227_3C656F__A333_D-AIKO,Trent 772,207746.52,199137.42,57966.52,49357.42156773817,0.4684401976308254,0.34232150647989956,20.0,2120.0,28628.0,0,2204.0,0.0,220.0
2022_05_23_2229_39644E__A332_F-GZCO,Trent 772,183007.29,174152.47,38807.29,29952.467639782575,9.394639080528787,6.619913732591988,36.0,2120.0,16804.0,0,1596.0,0.0,196.0
2022_05_23_2246_3C6565__A333_D-AIKE,Trent 772,152539.7,151699.05,2759.7,1919.0495173843815,19.07897482045073,13.398621751141377,28.0,384.0,140.0,0,724.0,0.0,48.0
2022_05_24_0111_3C6565__A333_D-AIKE,Trent 772,192283.95,181753.01,42503.95,31973.009811599688,29.867577567707343,21.547984616442356,24.0,1876.0,19840.0,0,2000.0,0.0,68.0
2022_05_24_1130_3C6565__A333_D-AIKE,Trent 772,184458.67,176459.35,34678.67,26679.35443559403,5.853043624188388,4.944181454227951,24.0,1728.0,15532.0,0,1648.0,0.0,80.0
2022_05_24_1138_39644E__A332_F-GZCO,Trent 772,189973.08,179917.35,45773.08,35717.35212317893,0.022574614727323323,0.016894800194859484,20.0,1816.0,22252.0,0,1440.0,0.0,144.0
2022_05_24_1202_3C656F__A333_D-AIKO,Trent 772,182475.47,176565.17,32695.47,26785.174058868113,3.4698161742693783,3.1184329616074566,24.0,1552.0,14760.0,0,1804.0,0.0,188.0
2022_05_24_1748_3C6565__A333_D-AIKE,Trent 772,155508.8,154444.26,5728.8,4664.263639000868,26.72601905349588,20.47462065139841,0.0,696.0,996.0,0,1028.0,0.0,108.0
2022_05_24_1803_3C656F__A333_D-AIKO,Trent 772,155195.46,153888.84,5415.46,4108.842766342797,17.0314220858096,12.932078853670655,28.0,744.0,552.0,0,980.0,0.0,116.0
2022_05_24_2044_3C656F__A333_D-AIKO,Trent 772,154174.11,153332.3,4394.11,3552.295292991669,15.212098225625914,12.730363919456252,24.0,568.0,436.0,0,1216.0,0.0,28.0
2022_05_24_2045_3C6565__A333_D-AIKE,Trent 772,156884.66,154638.89,7104.66,4858.889462634887,22.385673258872266,16.14829188411393,28.0,992.0,760.0,0,1188.0,0.0,96.0
2022_05_24_2049_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,176104.5,136199.73,19104.49593879306,0.7237919400733659,0.09148534737935515,48.0,2120.0,39208.0,0,1604.0,0.0,224.0
2022_05_24_2130_39644E__A332_F-GZCO,Trent 772,181642.38,172730.52,37442.38,28530.520490269184,0.06685672163122691,0.05023312088284196,48.0,1548.0,17648.0,0,1928.0,0.0,56.0
2022_05_24_2254_3C656F__A333_D-AIKO,Trent 772,188163.31,181164.05,38383.31,31384.050489269925,16.26036677297336,11.58744208432977,24.0,1860.0,17380.0,0,1788.0,0.0,88.0
2022_05_24_2322_3C6565__A333_D-AIKE,Trent 772,187966.32,180229.67,38186.32,30449.66829719481,25.722699742533855,17.234619278101352,0.0,1848.0,17416.0,0,1720.0,0.0,76.0
2022_05_25_0904_3C656F__A333_D-AIKO,Trent 772,212822.74,205022.39,63042.74,55242.39094831147,0.14731849031840755,0.1522923823385675,32.0,2064.0,32148.0,0,1664.0,0.0,116.0
2022_05_25_1005_3C6565__A333_D-AIKE,Trent 772,186349.14,178492.82,36569.14,28712.819690603115,1.5850450466567076,1.5029000181013015,28.0,1632.0,16992.0,0,1664.0,0.0,92.0
2022_05_25_1619_3C64F4__A343_D-AIGT,CFM56-5C3,276000.0,176291.34,146218.47,19291.343267446322,0.7784131168038356,0.12528223539929548,84.0,2492.0,41688.0,0,1940.0,0.0,308.0
2022_05_25_1700_3C6565__A333_D-AIKE,Trent 772,155805.9,154026.02,6025.9,4246.02390013752,6.936962452064269,5.102052178537977,8.0,976.0,200.0,0,1284.0,0.0,44.0
2022_05_25_1912_3C6565__A333_D-AIKE,Trent 772,157015.11,154575.85,7235.11,4795.849026209058,4.86416708267387,4.107762636928289,44.0,1044.0,536.0,0,1488.0,0.0,28.0
2022_05_25_2123_3C6565__A333_D-AIKE,Trent 772,187863.18,177884.36,38083.18,28104.356962628808,8.63505892759449,6.276891014597311,8.0,1828.0,17324.0,0,1908.0,0.0,64.0
2022_05_25_2133_3C656F__A333_D-AIKO,Trent 772,200758.78,193687.63,50978.78,43907.62620554576,0.2553118474177874,0.1873530117363434,12.0,1672.0,25856.0,0,1832.0,0.0,156.0
2022_05_26_0840_3C6565__A333_D-AIKE,Trent 772,211936.9,203019.28,62156.9,53239.28196438545,0.22468332757005902,0.22774634548018594,32.0,2444.0,30236.0,0,2004.0,0.0,240.0
2022_05_26_0947_39644E__A332_F-GZCO,Trent 772,191220.26,180979.7,47020.26,36779.703820079136,0.16856152728593987,0.13300702946487433,32.0,1924.0,22628.0,0,1572.0,0.0,56.0
2022_05_26_1003_3C656F__A333_D-AIKO,Trent 772,187264.06,178416.66,37484.06,28636.657838661733,1.1518245828658136,1.0662644327774027,48.0,1928.0,16556.0,0,1668.0,0.0,68.0
2022_05_26_1138_3C64F4__A343_D-AIGT,CFM56-5C3,251981.51,168768.42,94981.51,11768.415812421284,0.28407312624230013,-0.006802895150967485,80.0,1816.0,26636.0,0,2120.0,0.0,148.0
2022_05_26_1643_3C656F__A333_D-AIKO,Trent 772,156173.58,153851.9,6393.58,4071.9002276935717,4.564420058889523,3.1003594661168417,8.0,1056.0,112.0,0,1424.0,0.0,96.0
2022_05_26_1921_3C656F__A333_D-AIKO,Trent 772,155556.62,154648.65,5776.62,4868.650814468414,3.1992626410274805,2.725949521049712,52.0,672.0,864.0,0,1200.0,0.0,36.0
2022_05_26_1956_39644E__A332_F-GZCO,Trent 772,192725.5,181600.53,48525.5,37400.53053876906,0.14856967735092452,0.12331304116964734,48.0,2136.0,22764.0,0,1724.0,0.0,116.0
2022_05_26_2051_3C6565__A333_D-AIKE,Trent 772,202687.26,192847.01,52907.26,43067.00550510502,0.2174545954497693,0.15491067960993035,12.0,1916.0,26264.0,0,1824.0,0.0,240.0
