Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),Total Dust (g),Total Dust OPENAP (g),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_06_02_1202_3C656F__A333_D-AIKO,Trent 772,165650.42,156216.44,34276.02,23793.817689942858,0.7262924420526571,0.735634028440399,28.0,1876.0,14640.0,0,2056.0,0.0,136.0
2022_06_02_1300_3C64F4__A343_D-AIGT,CFM56-5C3,214370.29,148716.2,81189.21,8240.225418824066,0.07213449142361324,0.005040673846228824,64.0,1740.0,22536.0,0,1536.0,0.0,232.0
2022_06_02_1727_3C6565__A333_D-AIKE,Trent 772,139926.95,138156.01,5694.39,3726.678292952914,1.2737482921955463,0.8180390983370468,4.0,824.0,500.0,0,1240.0,0.0,56.0
2022_06_02_1807_3C656F__A333_D-AIKO,Trent 772,139431.92,137915.68,5144.35,3459.6450895676007,3.663146021748326,2.403463782064521,24.0,752.0,404.0,0,928.0,0.0,76.0
2022_06_02_1959_3C6565__A333_D-AIKE,Trent 772,142277.2,139772.01,8305.78,5522.232928013688,2.7115599371934813,1.9147815074188288,32.0,956.0,1540.0,0,1376.0,0.0,112.0
2022_06_02_2044_3C656F__A333_D-AIKO,Trent 772,139711.19,138536.34,5454.66,4149.2675516381,4.233222016607815,3.0520996705376313,32.0,760.0,440.0,0,1252.0,0.0,52.0
2022_06_02_2213_3C64F4__A343_D-AIGT,CFM56-5C3,211649.64,147881.48,78166.27,7312.754947736319,0.14589656823958397,0.034051757859344146,40.0,1920.0,21360.0,0,1600.0,0.0,288.0
2022_06_02_2230_39644E__A332_F-GZCO,Trent 772,173292.78,161007.8,48347.53,34697.56081021589,0.17693585102558226,0.12148539713948414,36.0,2132.0,22564.0,0,2032.0,0.0,248.0
2022_06_02_2240_3C6565__A333_D-AIKE,Trent 772,167225.03,158733.25,36025.59,26590.283001465657,2.5124315877756893,1.5850710733415871,4.0,1612.0,16888.0,0,1460.0,0.0,64.0
2022_06_02_2255_3C656F__A333_D-AIKO,Trent 772,169573.78,160313.77,38635.31,28346.41013223312,2.8122409874214123,1.7852438665149322,24.0,2056.0,16892.0,0,1720.0,0.0,232.0
2022_06_03_1121_3C6565__A333_D-AIKE,Trent 772,175204.38,163554.78,44891.54,31947.53079842661,1.2828706641454541,1.0480518812813457,32.0,2392.0,19696.0,0,1676.0,0.0,312.0
2022_06_03_1210_3C656F__A333_D-AIKO,Trent 772,164789.22,156853.18,33319.14,24501.31306408141,1.5349873825114815,1.6097439048769917,32.0,1600.0,14918.0,0,1984.0,0.0,152.0
2022_06_03_1326_39644E__A332_F-GZCO,Trent 772,166294.69,155865.98,40571.88,28984.424495351057,0.4819699762408981,0.4472042967928422,20.0,2216.0,17716.0,0,1512.0,0.0,132.0
2022_06_03_1542_3C64F4__A343_D-AIGT,CFM56-5C3,228110.62,150659.47,96456.24,10399.407283549308,0.17295196999260806,0.03972141575567223,60.0,2056.0,26760.0,0,2296.0,0.0,184.0
2022_06_03_1821_3C656F__A333_D-AIKO,Trent 772,140157.53,138116.14,5950.59,3682.3750672020365,2.98055804559603,1.9756222347635017,24.0,996.0,8.0,0,1340.0,0.0,44.0
2022_06_03_2038_3C656F__A333_D-AIKO,Trent 772,139644.16,138244.99,5380.18,3825.5438595271717,2.8119436277815053,2.119947990313599,32.0,768.0,356.0,0,1244.0,0.0,96.0
2022_06_03_2218_39644E__A332_F-GZCO,Trent 772,163806.26,155033.0,37806.95,28058.89081476386,1.5921031539802197,1.1300568347920592,44.0,1768.0,17212.0,0,1820.0,0.0,116.0
2022_06_03_2219_3C6565__A333_D-AIKE,Trent 772,177680.95,168026.12,47643.28,36915.685716020336,3.5823292527529684,2.457229518554405,0.0,1980.0,22816.0,0,1876.0,0.0,196.0
2022_06_03_2237_3C656F__A333_D-AIKO,Trent 772,169841.61,159156.22,38932.9,27060.248306952584,2.4641210333656964,1.6828217476933778,32.0,1772.0,17938.0,0,1780.0,0.0,192.0
2022_06_04_0343_3C64F4__A343_D-AIGT,CFM56-5C3,225289.9,150150.66,93322.11,9834.070119787848,0.14940510851408767,0.008706975651328124,28.0,1840.0,26272.0,0,1484.0,0.0,124.0
2022_06_04_0925_3C6565__A333_D-AIKE,Trent 772,182012.56,170105.18,52456.18,39225.758759067314,0.28059760325503397,0.1931537165864557,32.0,2176.0,24972.0,0,2164.0,0.0,224.0
2022_06_04_1549_3C64F4__A343_D-AIGT,CFM56-5C3,226829.62,150147.89,95032.91,9830.99002809926,0.2704649002962606,0.047033470858398305,60.0,1736.0,26844.0,0,1816.0,0.0,156.0
2022_06_04_2011_3C6565__A333_D-AIKE,Trent 772,178486.15,167123.35,48537.94,35912.60822529707,0.09466342013778221,0.09070452849244548,28.0,2188.0,22648.0,0,1752.0,0.0,200.0
2022_06_05_0349_3C64F4__A343_D-AIGT,CFM56-5C3,223494.77,149841.62,91327.52,9490.691380457281,0.458809926980932,0.06994192811568585,32.0,2640.0,24420.0,0,1876.0,0.0,336.0
2022_06_05_1029_3C6565__A333_D-AIKE,Trent 772,179003.33,167150.28,49112.58,35942.53008456985,3.069018291404518,1.963616073301335,28.0,2036.0,23608.0,0,1496.0,0.0,100.0
2022_06_05_1437_39644E__A332_F-GZCO,Trent 772,165515.49,155146.83,39706.1,28185.364879024004,0.6658404884541914,0.5084662807346247,32.0,1740.0,18540.0,0,1784.0,0.0,136.0
2022_06_05_1603_3C64F4__A343_D-AIGT,CFM56-5C3,216521.95,149047.31,83579.94,8608.125221334227,0.9998578079219039,0.27524065877798015,40.0,1572.0,23560.0,0,1660.0,0.0,120.0
2022_06_05_2011_3C6565__A333_D-AIKE,Trent 772,179434.51,170503.97,49591.68,39668.85708218816,0.45805388916722417,0.3555942107716229,0.0,2400.0,22692.0,0,1924.0,0.0,188.0
2022_06_05_2255_39644E__A332_F-GZCO,Trent 772,165274.48,154028.34,39438.31,26942.60534498296,2.280404248965981,1.508338595514178,44.0,2104.0,17196.0,0,1648.0,0.0,208.0
2022_06_06_0225_3C64F4__A343_D-AIGT,CFM56-5C3,210612.28,147883.39,77013.64,7314.880918082477,0.07370489730933777,0.00816120795261403,72.0,1840.0,21064.0,0,1700.0,0.0,148.0
2022_06_06_0956_3C6565__A333_D-AIKE,Trent 772,171404.51,160545.84,40669.46,28604.269425006383,0.2166010095621438,0.17140613831193208,32.0,2096.0,17996.0,0,1852.0,0.0,128.0
2022_06_06_1332_39644E__A332_F-GZCO,Trent 772,164283.57,153483.94,38337.3,26337.705776262686,0.20938382299431768,0.15974361368506312,32.0,1884.0,17248.0,0,1696.0,0.0,168.0
2022_06_06_1621_3C64F4__A343_D-AIGT,CFM56-5C3,213720.14,148257.4,80466.82,7730.439097130674,0.05729365264466698,0.008496268394262383,52.0,1704.0,22324.0,0,1980.0,0.0,172.0
2022_06_06_1707_3C6565__A333_D-AIKE,Trent 772,143641.72,140105.35,9821.91,5892.605834624335,0.15332529965106503,0.11641483328125642,44.0,1572.0,460.0,0,1508.0,0.0,76.0
